El Gran Burrito Express (pulaski), OPERATIONAL, 1207 South Pulaski Road, Chicago, 1, 3.9, 425, 41.8657789, -87.7250055
Adobe Gilas, OPERATIONAL, 5455 Park Place #2, Rosemont, 2, 3.7, 2427, 41.9787, -87.86740999999999
Seafood Paradise, OPERATIONAL, 9529 South Jeffery Boulevard, Chicago, 2, 4.1, 76, 41.7214691, -87.5749115
Positano's Pizza, OPERATIONAL, 4312 West 55th Street, Chicago, 1, 4.2, 346, 41.7932393, -87.7311395
See Thru Chinese Kitchen, OPERATIONAL, 5656 West Roosevelt Road, Chicago, 1, 3.6, 137, 41.8663435, -87.76584919999999
La Susheria Cocina Fusion, CLOSED_TEMPORARILY, 4070 South Archer Avenue, Chicago, Price information not available, 4.7, 122, 41.8197221, -87.69561449999999
Tacos Princess, OPERATIONAL, 2701 West 23rd Street, Chicago, Price information not available, 4.9, 13, 41.849933, -87.69310039999999
Little Frank's Pizzeria, OPERATIONAL, 6355 West 79th Street, Burbank, 2, 4.3, 608, 41.74824729999999, -87.7793368
Monteverde Restaurant & Pastificio, OPERATIONAL, 1020 West Madison Street, Chicago, 3, 4.7, 2231, 41.8818361, -87.65296939999999
moonbowls (Healthy Korean Bowls- Rockwell), OPERATIONAL, 4131 North Rockwell Street, Chicago, 2, 4, 87, 41.95679270000001, -87.69299559999999
El Anzuelo Restaurant, OPERATIONAL, 1501 West Lake Street, Melrose Park, 2, 4.1, 355, 41.89254099999999, -87.8518125
My Pollo, OPERATIONAL, 3026 West Belmont Avenue, Chicago, 1, 4.4, 483, 41.9395231, -87.7038377
Ovidio Vargas, OPERATIONAL, 3626 West Lawrence Avenue, Chicago, Price information not available, 3.3, 3, 41.9684393, -87.71920229999999
The Licking Chicago, OPERATIONAL, 5045 West Madison Street, Chicago, 2, 3.3, 786, 41.8799445, -87.75230529999999
Lotus Banh Mi, OPERATIONAL, 4890 828 South Wolcott Avenue suite 003, Chicago, Price information not available, 4.3, 12, 41.870812, -87.6746682
Cochiaro's Pizza, OPERATIONAL, 107 Grand Avenue, Northlake, 1, 4.1, 521, 41.93047989999999, -87.9036015
Shoeless Joe's Ale House & Grille, OPERATIONAL, 4926 North River Road, Schiller Park, 2, 4.3, 472, 41.96909049999999, -87.8621807
Maxwell Street Depot, OPERATIONAL, 411 West 31st Street, Chicago, 1, 4.4, 1322, 41.8380363, -87.63714639999999
Golden Tuzo, OPERATIONAL, 5648 West Diversey Avenue, Chicago, 1, 4.4, 246, 41.93146970000001, -87.7682456
Poor Phil's Bar and Grill, OPERATIONAL, 139 South Marion Street, Oak Park, 2, 4.3, 1186, 41.88571459999999, -87.8026835
D'Amato's Bakery, OPERATIONAL, 1124 West Grand Avenue, Chicago, 1, 4.7, 1387, 41.8912922, -87.65567709999999
New China Tea Garden Chop Suey, OPERATIONAL, 11342 South Michigan Avenue, Chicago, Price information not available, 4.2, 59, 41.6876724, -87.6212025
The Patio - Darien, OPERATIONAL, 7440 Kingery Highway, Rt. 83, Illinois 83, Darien, 2, 4.3, 1956, 41.7534656, -87.9455385
Panera Bread, OPERATIONAL, 11215 Cermak Road, Westchester, 2, 4.3, 816, 41.8475089, -87.9029584
La Licor Panamericana, OPERATIONAL, 2521 North California Avenue, Chicago, Price information not available, 4.9, 63, 41.92732179999999, -87.69720629999999
Birrieria Ocotlan, OPERATIONAL, 8726 South Commercial Avenue, Chicago, 1, 4.6, 624, 41.7365403, -87.5515772
Massa Cafe Italiano, OPERATIONAL, 7434 West North Avenue, Elmwood Park, 2, 4.7, 884, 41.9089324, -87.81240059999999
Wingstop, OPERATIONAL, 5706 West Touhy Avenue Ste A-2, Niles, 2, 3.8, 261, 42.0126503, -87.77099799999999
New York Halal Pizza, OPERATIONAL, 2262 West Devon Avenue, Chicago, 1, 4.1, 402, 41.9978939, -87.6873203
Original Hooters, OPERATIONAL, 660 North Wells Street, Chicago, 2, 3.8, 1899, 41.89416669999999, -87.63444439999999
Hunan Palace, OPERATIONAL, 583 North York Street, Elmhurst, 1, 4, 13, 41.91635060000001, -87.9390524
Panera Bread, OPERATIONAL, 10553 South Cicero Avenue, Oak Lawn, 2, 4.1, 1276, 41.7002597, -87.7394778
Burritos Aida, OPERATIONAL, 3211 West 59th Street, Chicago, Price information not available, 4.5, 179, 41.7861155, -87.70382269999999
Del Campo's Tacos, OPERATIONAL, 1300 South Linn White Drive, Chicago, Price information not available, 3.4, 194, 41.8645962, -87.6076848
Tom's House of Tacos, OPERATIONAL, 123 Fake Street, Oak Lawn, Price information not available, 4.3, 3, 41.7252357, -87.7486989
Jo Jo Japanese Hibachi & Sushi, OPERATIONAL, 7409 Kingery Highway, Willowbrook, 2, 4.2, 426, 41.7537046, -87.94393459999999
Mr. Submarine, OPERATIONAL, 1801 West Cermak Road, Broadview, 1, 4.3, 461, 41.84960210000001, -87.8539077
Danang Kitchen, OPERATIONAL, United States, Price information not available, No rating, No ratings, 41.90650569999999, -87.648288
Brown's Chicken, OPERATIONAL, 1500 West North Avenue, Melrose Park, 1, 3.5, 356, 41.9076683, -87.8525631
Mari Pari, OPERATIONAL, 5220 Fashion Outlets Way, Chicago, Price information not available, 4.7, 351, 41.974334, -87.8680615
Shamrock Club, OPERATIONAL, 210 West Kinzie Street, Chicago, 1, 4.5, 579, 41.8892707, -87.6345443
Hub's Restaurant, OPERATIONAL, 5540 North Lincoln Avenue, Chicago, 1, 4.2, 1316, 41.9820745, -87.6938555
Chicago Best Burrito, OPERATIONAL, 3801 West Chicago Avenue, Chicago, Price information not available, 4.2, 165, 41.8952205, -87.7213386
Roux, OPERATIONAL, 1055 East 55th Street, Chicago, 2, 4.6, 762, 41.7948341, -87.6003897
Connie's Pizza, OPERATIONAL, 2373 South Archer Avenue, Chicago, 2, 4.4, 4835, 41.8492671, -87.6410642
Tommy's Grill, OPERATIONAL, 456 North Damen Avenue, Chicago, 1, 4.5, 297, 41.8903743, -87.6770593
Elly's Brunch & Cafe (Cumberland Ave.), OPERATIONAL, 5050 North Cumberland Avenue, Norridge, 2, 4.4, 1720, 41.971816, -87.837659
Fair Play at Compass Arena, OPERATIONAL, 625 Joliet Road, Willowbrook, 2, 4.2, 599, 41.7461692, -87.9383632
Social Sip, OPERATIONAL, 6644 South Cottage Grove Avenue, Chicago, Price information not available, No rating, No ratings, 41.7736777, -87.6061041
I57 SMOKE HOUSE, OPERATIONAL, 1648 West 115th Street, Chicago, 2, 3.1, 235, 41.6850008, -87.66347739999999
Goldyburgers, OPERATIONAL, 7316 Circle Avenue #1165, Forest Park, 1, 4.4, 276, 41.8855634, -87.808387
Latino's Bar Restaurant, OPERATIONAL, 2542 West Peterson Avenue, Chicago, Price information not available, 4.6, 130, 41.990708, -87.69381930000002
Travelle at The Langham, Chicago, OPERATIONAL, 330 North Wabash Avenue, Chicago, 3, 4.6, 477, 41.8885905, -87.627409
Burger King, OPERATIONAL, 176 East Butterfield Road, Elmhurst, 1, 3.6, 418, 41.8688858, -87.93560699999999
El Pulpo Loco Restaurant, OPERATIONAL, 6619 North Clark Street, Chicago, 2, 4.4, 545, 42.0022853, -87.6717827
Cocoro Restaurant, OPERATIONAL, 668 North Wells Street, Chicago, 2, 4.5, 525, 41.8943753, -87.63431369999999
China Kitchen, OPERATIONAL, 5332 North Cumberland Avenue, Chicago, 1, 4, 321, 41.9764839, -87.8372661
Playas Nayaritas, OPERATIONAL, 6000 West Grand Avenue, Chicago, 2, 4.2, 473, 41.92078720000001, -87.7758095
Common Decency, OPERATIONAL, 3154 West Diversey Avenue, Chicago, Price information not available, 4.7, 80, 41.9321564, -87.707207
Pete's Place Restaurant (V&K), OPERATIONAL, 3159 West Van Buren Street, Chicago, 1, 4.2, 346, 41.8757714, -87.7058282
PR Italian Bistro, OPERATIONAL, 3908 North Sheridan Road, Chicago, 2, 4.5, 667, 41.9530746, -87.6547562
BRONCO'S BURRITOS, OPERATIONAL, 8029 West 79th Street, Justice, 2, 4.3, 46, 41.7474399, -87.8200176
Dunkin', OPERATIONAL, 10301 Central Avenue, Oak Lawn, 1, 3.5, 378, 41.7047945, -87.7593213
Subway, OPERATIONAL, 1300 Des Plaines Avenue, Forest Park, 1, 3.7, 133, 41.8621725, -87.81724729999999
Taqueria Mi Nuevo San Juan, OPERATIONAL, 5730 West 87th Street, Burbank, 1, 4.6, 234, 41.73448239999999, -87.76360969999999
Jerez Mexican Restaurant Bar & Grill, OPERATIONAL, 6523 West 127th Street, Palos Heights, 2, 4.6, 142, 41.66030110000001, -87.7806184
Fat Noodles - Portage Park, OPERATIONAL, 5056a West Irving Park Road, Chicago, Price information not available, 3, 4, 41.9535439, -87.754429
El Mirador, OPERATIONAL, 5340 West Diversey Avenue, Chicago, 1, 4.1, 693, 41.93158589999999, -87.76052039999999
General Chicken Fish Rib Tips Catering, OPERATIONAL, Chicago, Price information not available, No rating, No ratings, 41.7355507, -87.667014
Snac Happy Restaurant, OPERATIONAL, 718 East 75th Street, Chicago, Price information not available, 1, 1, 41.758765, -87.6069843
CM Chicken(CM Chicken Lincolnwood/씨엠치킨), OPERATIONAL, 3333 West Touhy Avenue Unit VC10, Lincolnwood, 2, 4.4, 294, 42.0102608, -87.71410589999999
Rafa's Chicken, OPERATIONAL, 4410 West 63rd Street, Chicago, 1, 4.5, 230, 41.7787525, -87.7330738
Starbucks, OPERATIONAL, 2517 West North Avenue, Melrose Park, 2, 3.8, 454, 41.9083966, -87.8661194
Billy Goat Tavern, OPERATIONAL, 5700 South Cicero Avenue Concourse A, Chicago, Price information not available, 3.2, 194, 41.7858854, -87.7420674
JM Seafood (Wing Yip Chop Suey Restaurant), OPERATIONAL, 3312 South Halsted Street, Chicago, 1, 4.1, 362, 41.8343535, -87.64652889999999
BoJono's Express, OPERATIONAL, 4187-4189 North Clarendon Avenue, Chicago, 1, 4, 171, 41.9581354, -87.6496129
MK Savvy, OPERATIONAL, 1440 West Taylor Street, Chicago, Price information not available, 2.9, 10, 41.86945780000001, -87.663321
Hugo's Frog Bar & Chop House, OPERATIONAL, 3000 South River Road, Des Plaines, 3, 4.5, 907, 41.9978294, -87.8643417
The Original Pancake House, OPERATIONAL, 106 South Northwest Highway, Park Ridge, 2, 4.1, 794, 42.00987380000001, -87.82777209999999
Late Night Thai, OPERATIONAL, 1624 West Belmont Avenue, Chicago, 1, 3.6, 236, 41.9398343, -87.669727
Maya Del Sol, OPERATIONAL, 144 South Oak Park Avenue, Oak Park, 2, 4.5, 1651, 41.886028, -87.793983
A P Deli Restaurant Group, OPERATIONAL, 10758 South Michigan Avenue #3535, Chicago, 2, 3.8, 798, 41.6982539, -87.6212025
The Globe Pub, OPERATIONAL, 1934 West Irving Park Road, Chicago, 1, 4.6, 976, 41.9543896, -87.67774639999999
MiMi's Craft Kitchen, OPERATIONAL, 1352 West Taylor Street, Chicago, 2, 4.7, 565, 41.86946299999999, -87.6611008
Anto Pizza & Pasta, OPERATIONAL, 1547 West Jarvis Avenue, Chicago, 2, 4.6, 537, 42.01584829999999, -87.6699121
Farmer's Fridge, OPERATIONAL, 1654 West Congress Parkway, Chicago, Price information not available, No rating, No ratings, 41.8753672, -87.6676744
Happy Wok Asian Corner, OPERATIONAL, 1742 North Harlem Avenue, Elmwood Park, 2, 4.2, 223, 41.9115603, -87.8062874
La Baguette Bakery, OPERATIONAL, 3103 West 26th Street, Chicago, 1, 4.2, 392, 41.8429435, -87.7026073
Anmol Barbecue, OPERATIONAL, 6355 North Maplewood Avenue, Chicago, 2, 4.2, 1300, 41.9973, -87.6933166
Burger King, OPERATIONAL, 7222 South Stony Island Avenue, Chicago, 1, 3.3, 1338, 41.7634916, -87.5866617
Dunkin', OPERATIONAL, 5150 Touhy Avenue, Skokie, 1, 4, 672, 42.0122375, -87.75738609999999
JJ S Damen Ave, OPERATIONAL, 6659 South Damen Avenue, Chicago, 2, 3.9, 527, 41.7723271, -87.6733142
Chick-fil-A, OPERATIONAL, 4733 West 76th Street, Chicago, 1, 4.2, 1344, 41.754008, -87.740985
Best gyros, OPERATIONAL, 5952 West Roosevelt Road, Chicago, 1, 4.6, 11, 41.865612, -87.773755
Ben & Jerry’s, OPERATIONAL, 600 East Grand Avenue, Chicago, 2, 3.9, 145, 41.8917276, -87.6085693
Su Taqueria El Rey Del Taco, OPERATIONAL, 1676 West Ogden Avenue, Chicago, 1, 4.4, 791, 41.8793281, -87.6690036
Snap food fish .chicken .grill.rice, OPERATIONAL, 345 North Central Avenue unit d, Chicago, Price information not available, 3.8, 18, 41.8869608, -87.76472489999999
ZENSHI Handcrafted Sushi, OPERATIONAL, 4729 North Central Avenue, Chicago, Price information not available, No rating, No ratings, 41.9668984, -87.7667003
Pizza Hut, OPERATIONAL, 11101 Southwest Highway, Palos Hills, 1, 3.5, 384, 41.68934429999999, -87.8089705
Market Square Chicago, CLOSED_TEMPORARILY, 4701 North Lincoln Avenue, Chicago, 1, 4.4, 378, 41.966814, -87.68709899999999
Sports Shack Bar & Grill, OPERATIONAL, 1904 Elmhurst Road, Mount Prospect, 1, 4.3, 334, 42.027224, -87.9410741
Shell, OPERATIONAL, 2805 Mannheim Road, Franklin Park, Price information not available, 3.7, 6, 41.930568, -87.884462
SUSHI DOKKU Japanese Restaurant, OPERATIONAL, 823 West Randolph Street, Chicago, 2, 4.5, 1186, 41.8840703, -87.6484589
Dollop Diner, OPERATIONAL, 5060 North Clark Street, Chicago, 2, 4.4, 751, 41.9742403, -87.6683525
Farmer's Fridge, OPERATIONAL, Located in the vending bank, 10000 O'Hare Way, Chicago, Price information not available, No rating, No ratings, 41.97438, -87.89659999999999
Wingstop, OPERATIONAL, 12 East Harrison Street, Chicago, 2, 4, 753, 41.8746363, -87.62716309999999
Wings and Rings, OPERATIONAL, 3434 South Halsted Street, Chicago, 2, 4, 2056, 41.8316161, -87.64625459999999
Fry the Coop (Oak Lawn), OPERATIONAL, 5128 West 95th Street, Oak Lawn, 2, 4.4, 2352, 41.7203786, -87.7490844
KFC, OPERATIONAL, 11158 West 31st Street, Westchester, 1, 3.4, 259, 41.8339164, -87.8995594
Starbucks, OPERATIONAL, 1013 Burlington Avenue, Western Springs, 2, 4.3, 135, 41.808502, -87.9020874
Firehouse Subs Stone Park, OPERATIONAL, 3124 West North Avenue, Stone Park, 1, 4.5, 621, 41.90715, -87.87204
Zippy's Hot Dogs, OPERATIONAL, 4445 North Pulaski Road Unit H, Chicago, 1, 4.8, 33, 41.9617635, -87.72735109999999
Meli Cafe, OPERATIONAL, 540 North Wells Street, Chicago, 2, 4.3, 1357, 41.8920088, -87.63429819999999
Zitalian Beef’s, OPERATIONAL, 3857 West Roosevelt Road, Chicago, Price information not available, 4.5, 21, 41.8659535, -87.72237369999999
Applebee's Grill + Bar, OPERATIONAL, 4937 Cal Sag Road, Crestwood, 2, 3.3, 2189, 41.6549397, -87.7420765
Kelly's Gaming and Convenience, OPERATIONAL, 10345 Southwest Highway, Chicago Ridge, Price information not available, 5, 1, 41.7027314, -87.78949469999999
Bakers Square, OPERATIONAL, 5220 North Harlem Avenue, Chicago, 2, 4.1, 1231, 41.974846, -87.80739600000001
Wendy's, OPERATIONAL, 5679 South Archer Avenue, Chicago, 1, 3.8, 1164, 41.7969434, -87.7530957
Pollo Locuas, OPERATIONAL, 12255 Western Avenue, Blue Island, 2, 3.9, 321, 41.6701896, -87.6798197
Carnitas Uruapan Restaurant, OPERATIONAL, 1725 West 18th Street, Chicago, 1, 4.6, 2680, 41.8575813, -87.6696819
Exchequer Restaurant & Pub, OPERATIONAL, 226 South Wabash Avenue, Chicago, 2, 4.4, 2733, 41.8787244, -87.6265671
Panda Express, OPERATIONAL, 128 West North Avenue, Northlake, 1, 3.6, 653, 41.9072829, -87.9097752
Underdog Restaurant and Catering, OPERATIONAL, 1570 North Damen Avenue, Chicago, 2, 4.3, 33, 41.9102773, -87.67763389999999
Nina’s Sports Bar & Restaurant X Rasoi Fine Indian Cuisine, OPERATIONAL, 9743 Franklin Avenue, Franklin Park, 2, 4.9, 116, 41.9362585, -87.8695905
Al Safa Mandi House, OPERATIONAL, 3146 West Touhy Avenue, Chicago, 2, 4.8, 1245, 42.01221779999999, -87.70861440000002
Taqueria El Asadero, OPERATIONAL, 2213 West Montrose Avenue, Chicago, 1, 4.5, 1777, 41.9612716, -87.68433390000001
Dunkin', OPERATIONAL, 1129 West Touhy Avenue, Park Ridge, 1, 4, 207, 42.0105811, -87.8404882
Jimmy John's, OPERATIONAL, 5612 West Touhy Avenue, Niles, 1, 4.2, 179, 42.0132252, -87.7678667
Baba's Famous Steak and Frozen Lemonade, OPERATIONAL, 7859 South State Street, Chicago, 2, 3.7, 275, 41.7514037, -87.62400380000001
B-Smooth, OPERATIONAL, 10000 West, Chicago, 2, 3.5, 70, 41.9751757, -87.89990829999999
Francesca's on 95th, OPERATIONAL, 6248 95th Street, Oak Lawn, 2, 4.5, 1138, 41.72071229999999, -87.776592
La Flor De Acapulco, OPERATIONAL, 6021 West Grand Avenue, Chicago, 2, 4.5, 273, 41.920584, -87.7765543
Overseas China Restaurant, OPERATIONAL, 6846 Cermak Road, Berwyn, 1, 4, 295, 41.8507351, -87.7954547
Harold's Chicken Shack, OPERATIONAL, 7348 South Stony Island Avenue, Chicago, 1, 3.4, 767, 41.76111109999999, -87.5866667
Chicago Rice House, OPERATIONAL, 3220 West Grand Avenue, Chicago, Price information not available, 5, 1, 41.89893430000001, -87.7073206
Joe's Grill, OPERATIONAL, 1159 West 51st Street, Chicago, 1, 4.5, 540, 41.8012398, -87.65494029999999
Rapido Taco, OPERATIONAL, 319 Mueller Drive, Hillside, Price information not available, No rating, No ratings, 41.8771676, -87.8872325
Popeyes Louisiana Kitchen, OPERATIONAL, 6321 North Lincoln Avenue, Chicago, 1, 3.7, 1054, 41.996499, -87.7167317
We Blend It Uptown, CLOSED_TEMPORARILY, 5024 North Broadway, Chicago, Price information not available, No rating, No ratings, 41.973475, -87.66022029999999
AD&B...America's Dog & Burger Navy Pier, OPERATIONAL, 700 East Grand Avenue #121, Chicago, Price information not available, 4, 510, 41.8915012, -87.6083637
McDonald's, OPERATIONAL, 100 North La Grange Road, La Grange, 1, 3.4, 815, 41.8184194, -87.87025659999999
D & V's Soul Food, OPERATIONAL, 810 East 75th Street, Chicago, Price information not available, 4, 1, 41.7587146, -87.60487119999999
McDonald's, OPERATIONAL, 4338 West North Avenue, Chicago, 1, 3.8, 2236, 41.91008869999999, -87.735541
McDonald's, OPERATIONAL, 5614 North Clark Street, Chicago, 1, 3.5, 1185, 41.98395539999999, -87.6691952
lulu's cafe, OPERATIONAL, 7942 Ogden Avenue, Lyons, Price information not available, 5, 21, 41.82011989999999, -87.820409
Lou Mitchell's, OPERATIONAL, 565 West Jackson Boulevard, Chicago, 2, 4.6, 4007, 41.8779176, -87.6421428
Dirty Tiff's Cafe, OPERATIONAL, 225 East 47th Street, Chicago, 2, 4.5, 231, 41.8091095, -87.62003539999999
Calo Ristorante, OPERATIONAL, 5343 North Clark Street, Chicago, 2, 4.6, 2337, 41.979371, -87.668082
Hong Kong Buffet, OPERATIONAL, 6249 North McCormick Boulevard, Chicago, 1, 3.2, 970, 41.9952202, -87.71273959999999
The Perfect Jerk, OPERATIONAL, 6954-56 West North Avenue, Chicago, 2, 4.2, 234, 41.90925720000001, -87.79940979999999
Kikka Asian Grill, OPERATIONAL, 225 West Touhy Avenue, Park Ridge, Price information not available, No rating, No ratings, 42.01101550000001, -87.8249633
La Cabañita - Burr Ridge, OPERATIONAL, 118 Burr Ridge Parkway, Burr Ridge, 2, 4.1, 399, 41.74978939999999, -87.91206609999999
Green Street Local, OPERATIONAL, 130 South Green Street, Chicago, 2, 4.4, 771, 41.8795582, -87.6487722
The Brazen Head, OPERATIONAL, 13602 South Cicero Avenue, Crestwood, 1, 4.3, 227, 41.64564559999999, -87.7385595
Botanero, OPERATIONAL, 1413 North Ashland Avenue, Chicago, Price information not available, 4.9, 13, 41.90745150000001, -87.66726369999999
Aurelio's Pizza of Palos Heights, OPERATIONAL, 6543 West 127th Street, Palos Heights, 2, 4.1, 195, 41.6606574, -87.7807322
Wojos, OPERATIONAL, 9851 South Pulaski Road, Evergreen Park, Price information not available, 4, 599, 41.7134432, -87.7208587
Taqueria Mammy Chayo, OPERATIONAL, 2426 Vermont Street, Blue Island, 2, 3.3, 146, 41.65555010000001, -87.6812125
BZ Red Hots, OPERATIONAL, Riverside, 1, 3.8, 90, 41.8329109, -87.830337
Pizza Nova - W 26th St, OPERATIONAL, 3704 West 26th Street, Chicago, 1, 3.5, 857, 41.84449900000001, -87.717648
Zelly's Heavenly Breakfast, OPERATIONAL, 554 West Pershing Road, Chicago, Price information not available, 3.8, 46, 41.8237762, -87.6407424
KFC, OPERATIONAL, 10421 South Western Avenue, Chicago, 1, 3.7, 751, 41.7039393, -87.6811929
Soul Delivered, OPERATIONAL, 630 East 79th Street, Chicago, 2, 3, 1, 41.7513318, -87.6087021
Fat Tommy's Inc, CLOSED_TEMPORARILY, 3031 West 111th Street, Chicago, 1, 4.6, 177, 41.69138299999999, -87.697384
Las Casitas Restaurant, OPERATIONAL, 5746 West Belmont Avenue, Chicago, 2, 4.5, 211, 41.9387079, -87.77081779999999
Dublin's Bar & Grill, OPERATIONAL, 1050 North State Street, Chicago, 2, 4.1, 1189, 41.9016667, -87.6286111
Starbucks, OPERATIONAL, 4159 West Peterson Avenue, Chicago, 2, 4.3, 438, 41.989887, -87.73387
Taco Taco, OPERATIONAL, 5538 LaGrange Road, Countryside, 1, 4.4, 344, 41.789223, -87.86898699999999
Family Den, OPERATIONAL, 8942 South Stony Island Avenue, Chicago, 1, 4.3, 1740, 41.7320302, -87.5858446
Liang's Chinese Cafe, OPERATIONAL, 665 Pasquinelli Drive, Westmont, Price information not available, 4.2, 5, 41.8128077, -87.94956289999999
Ozzie's Primo Subs | Best Subs in Chicagoland, CLOSED_TEMPORARILY, 1000 Jorie Boulevard, Oak Brook, 1, 5, 261, 41.8440483, -87.9433845
Cafe El Tapatio, OPERATIONAL, 3400 North Ashland Avenue, Chicago, 2, 4.4, 1242, 41.943492, -87.66908
Andy's Thai Kitchen, OPERATIONAL, 950 West Diversey Parkway, Chicago, 2, 4.4, 576, 41.932783, -87.6534256
